,Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind_Speed,Wind_Pres,Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
47649,2012229N28305,2012,8, NA, NA,GORDON,2012-08-21 12:00, DS,39.8,-16.6,30,1004,atcf,17.645,38.284,main
47650,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-20 12:00, DS,15.7,-44.8,25,1010,atcf,5.031000000000001,5.681,main
47651,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-20 18:00, DS,15.6,-46.8,30,1009,atcf,17.645,9.984,main
47652,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-21 0:00, DS,15.2,-48.5,30,1008,atcf,17.645,15.950999999999999,main
47653,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-21 6:00, TS,14.9,-50.1,30,1007,atcf,17.645,21.551,main
47654,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-21 12:00, TS,15.0,-51.6,30,1006,atcf,17.645,26.919,main
47655,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-21 18:00, TS,15.2,-53.1,35,1005,atcf,32.623000000000005,32.311,main
47656,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-22 0:00, TS,15.4,-54.8,40,1004,atcf,42.727,38.284,main
47657,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-22 6:00, TS,15.7,-56.6,45,1003,atcf,50.43600000000001,42.121,main
47658,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-22 12:00, TS,15.9,-58.6,45,1004,atcf,50.43600000000001,38.284,main
47659,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-22 18:00, TS,16.1,-60.4,45,1004,atcf,50.43600000000001,38.284,main
47660,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-23 0:00, TS,15.7,-62.0,45,1004,atcf,50.43600000000001,38.284,main
47661,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-23 6:00, TS,15.0,-63.4,45,1004,atcf,50.43600000000001,38.284,main
47662,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-23 12:00, TS,15.1,-65.0,45,1003,atcf,50.43600000000001,42.121,main
47663,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-23 18:00, TS,15.6,-66.4,45,1003,atcf,50.43600000000001,42.121,main
47664,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-24 0:00, TS,15.7,-67.8,45,1002,atcf,50.43600000000001,45.641999999999996,main
47665,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-24 6:00, TS,15.4,-69.1,45,998,atcf,50.43600000000001,57.788999999999994,main
47666,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-24 12:00, TS,15.7,-70.4,50,995,atcf,58.681999999999995,63.38,main
47667,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-24 18:00, TS,16.6,-71.2,55,993,atcf,64.41199999999999,67.99600000000001,main
47668,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-25 0:00, TS,17.3,-71.8,55,992,atcf,64.41199999999999,69.087,main
47669,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-25 6:00, TS,18.3,-72.7,55,991,atcf,64.41199999999999,70.415,main
47670,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-25 12:00, TS,19.6,-73.9,50,997,atcf,58.681999999999995,59.766000000000005,main
47671,2012234N16315,2012,9, NA, CS,ISAAC,2012-08-25 15:00, TS,20.1,-74.5,50,997,atcf,58.681999999999995,59.766000000000005,main
47672,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-25 18:00, TS,20.8,-75.2,50,997,atcf,58.681999999999995,59.766000000000005,main
47673,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-26 0:00, TS,21.8,-76.7,50,997,atcf,58.681999999999995,59.766000000000005,main
47674,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-26 6:00, TS,22.7,-78.3,55,995,atcf,64.41199999999999,63.38,main
47675,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-26 12:00, TS,23.4,-80.0,55,995,atcf,64.41199999999999,63.38,main
47676,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-26 18:00, TS,23.7,-81.4,50,992,atcf,58.681999999999995,69.087,main
47677,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-27 0:00, TS,24.2,-82.6,50,990,atcf,58.681999999999995,71.294,main
47678,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-27 6:00, TS,25.0,-83.6,50,989,atcf,58.681999999999995,73.154,main
47679,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-27 12:00, TS,25.7,-84.7,55,987,atcf,64.41199999999999,75.141,main
47680,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-27 18:00, TS,26.3,-85.7,60,982,atcf,69.835,80.705,main
47681,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-28 0:00, TS,26.8,-86.7,60,979,atcf,69.835,83.38,main
47682,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-28 6:00, TS,27.4,-87.6,60,978,atcf,69.835,84.226,main
47683,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-28 12:00, TS,28.0,-88.3,65,975,atcf,74.042,85.94,main
47684,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-28 18:00, TS,28.6,-88.8,70,972,atcf,78.944,87.74,main
47685,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-29 0:00, TS,28.9,-89.4,70,967,atcf,78.944,90.559,main
47686,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-29 3:00, TS,29.0,-89.7,70,965,atcf,78.944,91.214,main
47687,2012234N16315,2012,9, NA, GM,ISAAC,2012-08-29 6:00, TS,29.1,-90.0,70,966,atcf,78.944,90.855,main
47688,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-29 8:00, TS,29.2,-90.2,70,966,atcf,78.944,90.855,main
47689,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-29 12:00, TS,29.4,-90.5,65,968,atcf,74.042,90.116,main
47690,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-29 18:00, TS,29.7,-90.8,60,973,atcf,69.835,87.16799999999999,main
47691,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-30 0:00, TS,30.1,-91.1,55,977,atcf,64.41199999999999,84.82799999999999,main
47692,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-30 6:00, TS,30.6,-91.5,55,982,atcf,64.41199999999999,80.705,main
47693,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-30 12:00, TS,31.3,-91.9,45,987,atcf,50.43600000000001,75.141,main
47694,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-30 18:00, TS,32.1,-92.4,35,993,atcf,32.623000000000005,67.99600000000001,main
47695,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-31 0:00, TS,33.1,-92.9,30,998,atcf,17.645,57.788999999999994,main
47696,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-31 6:00, TS,34.3,-93.5,25,1000,atcf,5.031000000000001,51.358999999999995,main
47697,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-31 12:00, TS,35.6,-94.0,20,1001,atcf,0.8740000000000001,49.193000000000005,main
47698,2012234N16315,2012,9, NA, NA,ISAAC,2012-08-31 18:00, TS,36.8,-94.1,20,1003,atcf,0.8740000000000001,42.121,main
47699,2012234N16315,2012,9, NA, NA,ISAAC,2012-09-01 0:00, TS,37.8,-93.9,20,1004,atcf,0.8740000000000001,38.284,main
47700,2012234N16315,2012,9, NA, NA,ISAAC,2012-09-01 6:00, TS,38.4,-93.3,20,1005,atcf,0.8740000000000001,32.311,main
47701,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-21 18:00, DS,10.7,-31.7,25,1011,atcf,5.031000000000001,3.78,main
47702,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-22 0:00, DS,11.1,-33.1,25,1011,atcf,5.031000000000001,3.78,main
47703,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-22 6:00, TS,11.5,-34.5,25,1011,atcf,5.031000000000001,3.78,main
47704,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-22 12:00, TS,12.1,-35.8,30,1009,atcf,17.645,9.984,main
47705,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-22 18:00, TS,12.8,-37.3,30,1009,atcf,17.645,9.984,main
47706,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-23 0:00, TS,13.5,-38.7,30,1009,atcf,17.645,9.984,main
47707,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-23 6:00, TS,14.2,-40.0,30,1009,atcf,17.645,9.984,main
47708,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-23 12:00, TS,14.8,-41.1,35,1007,atcf,32.623000000000005,21.551,main
47709,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-23 18:00, TS,15.5,-42.1,35,1006,atcf,32.623000000000005,26.919,main
47710,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-24 0:00, TS,16.1,-43.2,30,1008,atcf,17.645,15.950999999999999,main
47711,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-24 6:00, TS,16.7,-44.3,30,1008,atcf,17.645,15.950999999999999,main
47712,2012235N11328,2012,10, NA, NA,JOYCE,2012-08-24 12:00, DS,17.4,-45.4,30,1009,atcf,17.645,9.984,main
47713,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-28 12:00, DS,12.9,-27.4,20,1010,atcf,0.8740000000000001,5.681,main
47714,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-28 18:00, DS,13.0,-29.6,20,1010,atcf,0.8740000000000001,5.681,main
47715,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-29 0:00, DS,13.1,-31.7,25,1009,atcf,5.031000000000001,9.984,main
47716,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-29 6:00, DS,13.2,-33.7,25,1009,atcf,5.031000000000001,9.984,main
47717,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-29 12:00, DS,13.3,-35.6,25,1009,atcf,5.031000000000001,9.984,main
47718,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-29 18:00, DS,13.4,-37.5,25,1008,atcf,5.031000000000001,15.950999999999999,main
47719,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-30 0:00, TS,13.5,-39.2,30,1007,atcf,17.645,21.551,main
47720,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-30 6:00, TS,13.6,-40.9,30,1006,atcf,17.645,26.919,main
47721,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-30 12:00, TS,13.8,-42.6,35,1005,atcf,32.623000000000005,32.311,main
47722,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-30 18:00, TS,14.2,-44.2,40,1004,atcf,42.727,38.284,main
47723,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-31 0:00, TS,14.7,-45.8,45,1002,atcf,50.43600000000001,45.641999999999996,main
47724,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-31 6:00, TS,15.3,-47.4,50,1001,atcf,58.681999999999995,49.193000000000005,main
47725,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-31 12:00, TS,16.0,-49.0,55,999,atcf,64.41199999999999,56.052,main
47726,2012242N13333,2012,11, NA, NA,LESLIE,2012-08-31 18:00, TS,16.5,-50.6,55,999,atcf,64.41199999999999,56.052,main
47727,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-01 0:00, TS,17.1,-52.2,60,998,atcf,69.835,57.788999999999994,main
47728,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-01 6:00, TS,17.6,-53.8,60,996,atcf,69.835,62.059,main
47729,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-01 12:00, TS,18.1,-55.3,60,995,atcf,69.835,63.38,main
47730,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-01 18:00, TS,18.8,-56.8,60,994,atcf,69.835,65.46600000000001,main
47731,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-02 0:00, TS,19.6,-58.1,60,994,atcf,69.835,65.46600000000001,main
47732,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-02 6:00, TS,20.4,-59.4,55,995,atcf,64.41199999999999,63.38,main
47733,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-02 12:00, TS,21.2,-60.7,50,997,atcf,58.681999999999995,59.766000000000005,main
47734,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-02 18:00, TS,22.1,-61.4,50,997,atcf,58.681999999999995,59.766000000000005,main
47735,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-03 0:00, TS,22.9,-61.7,50,997,atcf,58.681999999999995,59.766000000000005,main
47736,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-03 6:00, TS,23.4,-62.2,50,996,atcf,58.681999999999995,62.059,main
47737,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-03 12:00, TS,23.5,-62.6,50,993,atcf,58.681999999999995,67.99600000000001,main
47738,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-03 18:00, TS,23.8,-62.8,55,990,atcf,64.41199999999999,71.294,main
47739,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-04 0:00, TS,24.2,-62.6,60,989,atcf,69.835,73.154,main
47740,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-04 6:00, TS,24.5,-62.5,60,988,atcf,69.835,74.059,main
47741,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-04 12:00, TS,24.8,-62.5,60,988,atcf,69.835,74.059,main
47742,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-04 18:00, TS,25.0,-62.6,60,988,atcf,69.835,74.059,main
47743,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-05 0:00, TS,25.2,-62.8,60,988,atcf,69.835,74.059,main
47744,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-05 6:00, TS,25.4,-62.8,65,985,atcf,74.042,77.843,main
47745,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-05 12:00, TS,25.6,-62.8,70,982,atcf,78.944,80.705,main
47746,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-05 18:00, TS,25.8,-62.7,70,982,atcf,78.944,80.705,main
47747,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-06 0:00, TS,26.0,-62.6,65,984,atcf,74.042,78.971,main
47748,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-06 6:00, TS,26.2,-62.5,65,984,atcf,74.042,78.971,main
47749,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-06 12:00, TS,26.3,-62.4,65,983,atcf,74.042,79.919,main
47750,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-06 18:00, TS,26.4,-62.3,65,982,atcf,74.042,80.705,main
47751,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-07 0:00, TS,26.5,-62.2,65,982,atcf,74.042,80.705,main
47752,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-07 6:00, TS,26.6,-62.2,65,982,atcf,74.042,80.705,main
47753,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-07 12:00, TS,26.8,-62.2,60,981,atcf,69.835,81.437,main
47754,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-07 18:00, TS,27.1,-62.2,60,981,atcf,69.835,81.437,main
47755,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-08 0:00, TS,27.4,-62.3,60,983,atcf,69.835,79.919,main
47756,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-08 6:00, TS,27.8,-62.4,55,985,atcf,64.41199999999999,77.843,main
47757,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-08 12:00, TS,28.3,-62.5,55,987,atcf,64.41199999999999,75.141,main
47758,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-08 18:00, TS,29.0,-62.5,55,988,atcf,64.41199999999999,74.059,main
47759,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-09 0:00, TS,29.7,-62.6,55,988,atcf,64.41199999999999,74.059,main
47760,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-09 6:00, TS,30.5,-62.6,55,988,atcf,64.41199999999999,74.059,main
47761,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-09 12:00, TS,31.5,-62.5,55,988,atcf,64.41199999999999,74.059,main
47762,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-09 18:00, TS,32.6,-62.3,55,988,atcf,64.41199999999999,74.059,main
47763,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-10 0:00, TS,33.8,-62.0,55,988,atcf,64.41199999999999,74.059,main
47764,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-10 6:00, TS,35.1,-61.6,60,985,atcf,69.835,77.843,main
47765,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-10 12:00, TS,36.4,-60.8,65,980,atcf,74.042,82.079,main
47766,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-10 18:00, TS,38.5,-59.8,65,975,atcf,74.042,85.94,main
47767,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-11 0:00, TS,41.1,-58.6,65,970,atcf,74.042,88.58200000000001,main
47768,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-11 6:00, TS,44.0,-57.3,65,968,atcf,74.042,90.116,main
47769,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-11 9:00, ET,45.8,-56.1,65,968,atcf,74.042,90.116,main
47770,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-11 12:00, ET,47.7,-54.9,65,970,atcf,74.042,88.58200000000001,main
47771,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-11 18:00, ET,51.6,-51.9,60,972,atcf,69.835,87.74,main
47772,2012242N13333,2012,11, NA, NA,LESLIE,2012-09-12 0:00, ET,55.5,-48.5,55,975,atcf,64.41199999999999,85.94,main
47773,2012242N24317,2012,12, NA, NA,KIRK,2012-08-28 18:00, TS,23.9,-43.4,30,1007,atcf,17.645,21.551,main
47774,2012242N24317,2012,12, NA, NA,KIRK,2012-08-29 0:00, TS,24.0,-44.5,40,1004,atcf,42.727,38.284,main
47775,2012242N24317,2012,12, NA, NA,KIRK,2012-08-29 6:00, TS,24.3,-45.5,40,1003,atcf,42.727,42.121,main
47776,2012242N24317,2012,12, NA, NA,KIRK,2012-08-29 12:00, TS,24.6,-46.3,45,1001,atcf,50.43600000000001,49.193000000000005,main
47777,2012242N24317,2012,12, NA, NA,KIRK,2012-08-29 18:00, TS,25.1,-47.1,45,999,atcf,50.43600000000001,56.052,main
47778,2012242N24317,2012,12, NA, NA,KIRK,2012-08-30 0:00, TS,25.6,-47.9,50,995,atcf,58.681999999999995,63.38,main
47779,2012242N24317,2012,12, NA, NA,KIRK,2012-08-30 6:00, TS,26.1,-48.6,55,992,atcf,64.41199999999999,69.087,main
47780,2012242N24317,2012,12, NA, NA,KIRK,2012-08-30 12:00, TS,26.8,-49.3,65,989,atcf,74.042,73.154,main
47781,2012242N24317,2012,12, NA, NA,KIRK,2012-08-30 18:00, TS,27.6,-50.1,75,985,atcf,82.04299999999999,77.843,main
47782,2012242N24317,2012,12, NA, NA,KIRK,2012-08-31 0:00, TS,28.5,-50.5,80,981,atcf,85.15,81.437,main
47783,2012242N24317,2012,12, NA, NA,KIRK,2012-08-31 6:00, TS,29.6,-50.7,90,970,atcf,89.126,88.58200000000001,main
47784,2012242N24317,2012,12, NA, NA,KIRK,2012-08-31 12:00, TS,30.6,-50.9,90,972,atcf,89.126,87.74,main
47785,2012242N24317,2012,12, NA, NA,KIRK,2012-08-31 18:00, TS,31.7,-50.6,80,980,atcf,85.15,82.079,main
47786,2012242N24317,2012,12, NA, NA,KIRK,2012-09-01 0:00, TS,33.1,-50.0,70,988,atcf,78.944,74.059,main
47787,2012242N24317,2012,12, NA, NA,KIRK,2012-09-01 6:00, TS,34.6,-48.9,65,990,atcf,74.042,71.294,main
47788,2012242N24317,2012,12, NA, NA,KIRK,2012-09-01 12:00, TS,36.5,-47.3,60,992,atcf,69.835,69.087,main
47789,2012242N24317,2012,12, NA, NA,KIRK,2012-09-01 18:00, TS,38.4,-45.4,55,996,atcf,64.41199999999999,62.059,main
47790,2012242N24317,2012,12, NA, NA,KIRK,2012-09-02 0:00, TS,40.3,-43.0,55,998,atcf,64.41199999999999,57.788999999999994,main
47791,2012242N24317,2012,12, NA, NA,KIRK,2012-09-02 6:00, TS,42.4,-40.6,50,1001,atcf,58.681999999999995,49.193000000000005,main
47792,2012242N24317,2012,12, NA, NA,KIRK,2012-09-02 12:00, TS,45.0,-38.1,50,1002,atcf,58.681999999999995,45.641999999999996,main
47793,2012242N24317,2012,12, NA, NA,KIRK,2012-09-02 18:00, TS,48.1,-34.6,45,1002,atcf,50.43600000000001,45.641999999999996,main
47794,2012242N24317,2012,12, NA, NA,KIRK,2012-09-03 0:00, ET,51.7,-30.9,45,1002,atcf,50.43600000000001,45.641999999999996,main
47795,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-02 0:00, DS,28.9,-36.7,20,1015,atcf,0.8740000000000001,0.46299999999999997,main
47796,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-02 6:00, DS,28.1,-37.9,25,1015,atcf,5.031000000000001,0.46299999999999997,main
47797,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-02 12:00, DS,27.2,-39.2,25,1015,atcf,5.031000000000001,0.46299999999999997,main
47798,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-02 18:00, DS,26.4,-40.1,25,1015,atcf,5.031000000000001,0.46299999999999997,main
47799,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-03 0:00, DS,25.8,-40.7,25,1015,atcf,5.031000000000001,0.46299999999999997,main
47800,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-03 6:00, TS,25.4,-41.2,25,1015,atcf,5.031000000000001,0.46299999999999997,main
47801,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-03 12:00, TS,25.3,-41.7,25,1014,atcf,5.031000000000001,0.775,main
47802,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-03 18:00, TS,25.5,-42.1,30,1013,atcf,17.645,1.348,main
47803,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-04 0:00, TS,25.8,-42.5,30,1011,atcf,17.645,3.78,main
47804,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-04 6:00, TS,26.2,-43.0,35,1009,atcf,32.623000000000005,9.984,main
47805,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-04 12:00, TS,26.7,-43.5,40,1007,atcf,42.727,21.551,main
47806,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-04 18:00, TS,27.1,-43.7,45,1006,atcf,50.43600000000001,26.919,main
47807,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-05 0:00, TS,27.4,-43.8,45,1005,atcf,50.43600000000001,32.311,main
47808,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-05 6:00, TS,27.8,-43.8,45,1005,atcf,50.43600000000001,32.311,main
47809,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-05 12:00, TS,28.2,-43.5,50,1001,atcf,58.681999999999995,49.193000000000005,main
47810,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-05 18:00, TS,28.6,-43.1,65,992,atcf,74.042,69.087,main
47811,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-06 0:00, TS,29.0,-42.6,80,981,atcf,85.15,81.437,main
47812,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-06 6:00, TS,29.4,-42.0,95,968,atcf,91.67,90.116,main
47813,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-06 12:00, TS,29.9,-41.4,100,964,atcf,92.94,91.81299999999999,main
47814,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-06 18:00, TS,30.3,-41.0,95,968,atcf,91.67,90.116,main
47815,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-07 0:00, TS,30.6,-40.8,90,970,atcf,89.126,88.58200000000001,main
47816,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-07 6:00, TS,30.9,-40.8,90,970,atcf,89.126,88.58200000000001,main
47817,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-07 12:00, TS,31.1,-41.0,90,970,atcf,89.126,88.58200000000001,main
47818,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-07 18:00, TS,31.3,-41.2,85,973,atcf,87.38600000000001,87.16799999999999,main
47819,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-08 0:00, TS,31.6,-41.5,80,977,atcf,85.15,84.82799999999999,main
47820,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-08 6:00, TS,32.0,-41.7,80,978,atcf,85.15,84.226,main
47821,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-08 12:00, TS,32.4,-41.9,85,975,atcf,87.38600000000001,85.94,main
47822,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-08 18:00, TS,32.9,-42.1,90,972,atcf,89.126,87.74,main
47823,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-09 0:00, TS,33.3,-42.3,90,973,atcf,89.126,87.16799999999999,main
47824,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-09 6:00, TS,33.6,-42.6,85,976,atcf,87.38600000000001,85.417,main
47825,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-09 12:00, TS,33.7,-42.9,85,976,atcf,87.38600000000001,85.417,main
47826,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-09 18:00, TS,33.7,-43.5,80,979,atcf,85.15,83.38,main
47827,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-10 0:00, TS,33.6,-44.1,75,982,atcf,82.04299999999999,80.705,main
47828,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-10 6:00, TS,33.4,-44.9,70,985,atcf,78.944,77.843,main
47829,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-10 12:00, TS,33.6,-45.8,70,986,atcf,78.944,77.087,main
47830,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-10 18:00, TS,33.9,-46.9,65,988,atcf,74.042,74.059,main
47831,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-11 0:00, TS,34.8,-47.8,60,991,atcf,69.835,70.415,main
47832,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-11 6:00, TS,36.4,-47.8,55,994,atcf,64.41199999999999,65.46600000000001,main
47833,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-11 12:00, TS,38.2,-47.6,45,997,atcf,50.43600000000001,59.766000000000005,main
47834,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-11 18:00, DS,40.2,-46.6,40,1000,atcf,42.727,51.358999999999995,main
47835,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-12 0:00, DS,42.5,-45.0,35,1003,atcf,32.623000000000005,42.121,main
47836,2012246N29323,2012,13, NA, NA,MICHAEL,2012-09-12 6:00, DS,45.0,-42.6,30,1006,atcf,17.645,26.919,main
47837,2012255N16322,2012,14, NA, NA,NADINE,2012-09-10 12:00, TS,15.5,-38.0,25,1008,atcf,5.031000000000001,15.950999999999999,main
47838,2012255N16322,2012,14, NA, NA,NADINE,2012-09-10 18:00, TS,15.6,-39.4,25,1007,atcf,5.031000000000001,21.551,main
47839,2012255N16322,2012,14, NA, NA,NADINE,2012-09-11 0:00, TS,15.8,-40.8,25,1007,atcf,5.031000000000001,21.551,main
47840,2012255N16322,2012,14, NA, NA,NADINE,2012-09-11 6:00, TS,16.0,-41.9,25,1007,atcf,5.031000000000001,21.551,main
47841,2012255N16322,2012,14, NA, NA,NADINE,2012-09-11 12:00, TS,16.4,-42.8,30,1006,atcf,17.645,26.919,main
